id,id_cliente,id_categoria,status_projeto,titulo,descricao,orcamento
1617,1617,3,Projeto em Execução,Nesciunt Quam Sistema,Aut esse magni eveniet quis occaecati. Quam quod ratione neque. Optio molestias placeat molestiae dolor expedita accusantium. Dolor provident neque neque.,954.71
1618,1618,5,Aberto a Propostas,Excepturi Unde Solução,Dolorem tempore ipsa odio itaque natus iure. Odio enim consectetur praesentium. Veniam libero eius fugit cumque. A quo maxime consectetur voluptas est.,241.54
1619,1619,10,Aberto a Propostas,Facilis Delectus Solução,"Magni expedita libero dolor tempore. Molestiae odit sed qui.
Ea exercitationem illo repellat iste neque. Ipsum quos nulla numquam vitae. Dolores alias non dicta.",609.36
1620,1620,4,Aberto a Propostas,Et Possimus Sistema,Ratione officia ab nostrum itaque inventore saepe.,634.33
1621,1621,10,Projeto Concluído,Nemo Itaque Projeto,"Optio quidem nostrum sit dolore natus. Quibusdam dolor officiis iusto nostrum nihil a. Perspiciatis vitae distinctio.
Voluptate aliquam rerum at. Laudantium quod maiores sunt.",237.67
1622,1622,7,Projeto em Execução,Ratione Optio Projeto,"Consectetur sed eius natus neque. Voluptates saepe velit sed voluptatem laudantium qui tempore. Nulla at optio quae voluptatem harum voluptates.
Voluptates sit fuga nobis nulla.",390.60
1623,1623,2,Projeto Concluído,Unde Nihil Plataforma,"Hic asperiores vitae quo ea. Repellendus quaerat temporibus officia modi in.
Atque odio impedit explicabo. Ex soluta eum earum voluptatibus sequi. Incidunt suscipit quod quia ipsum sequi.",350.82
1624,1624,7,Projeto Concluído,At Dolorum Sistema,Quod reprehenderit corrupti nostrum itaque facere omnis animi. Itaque mollitia neque magnam molestias.,541.58
1625,1625,7,Projeto Concluído,Deserunt Corporis Solução,Repellendus occaecati saepe voluptatum expedita quasi ratione. Officia molestias minus omnis. Fugit numquam reiciendis assumenda quisquam.,914.13
1626,1626,7,Projeto Concluído,Excepturi Aut Plataforma,"Ex optio tempora dolor nostrum. Impedit non laborum voluptatibus ullam. Placeat ullam debitis dolore.
Aspernatur facere rerum iste cupiditate natus voluptates amet. Suscipit laborum ipsam.",772.46
1627,1627,3,Projeto Cancelado,Quas Asperiores Projeto,Qui necessitatibus quo soluta fugit.,994.12
1628,1628,6,Projeto Concluído,Dolores Amet Plataforma,Quod minima praesentium ut aut facilis maiores. Accusantium placeat consequuntur tempore commodi voluptas.,667.83
1629,1629,6,Projeto em Execução,Quos Saepe Solução,Officiis nobis laudantium laboriosam est accusamus. Placeat veniam quod id fugit fugiat repudiandae.,267.04
1630,1630,5,Aberto a Propostas,Enim Atque Sistema,Officiis odit eveniet quisquam sequi illo esse. Nesciunt molestiae facilis fugit soluta quos. Facere numquam consectetur modi.,441.07
1631,1631,4,Projeto Concluído,Autem Nulla Solução,"Cum quidem quam optio ex cum alias tempore. Adipisci fugit at. Asperiores natus consequatur numquam rem numquam.
Labore aliquam fugit alias. Magni alias deleniti.",41.86
1632,1632,3,Aberto a Propostas,Eius Accusantium Projeto,Odit aspernatur sed explicabo nemo ut quo. Quas ad suscipit quos cupiditate. Dicta illo rem ipsum architecto accusamus.,738.97
1633,1633,5,Projeto Concluído,Quod Commodi Plataforma,"Ab placeat tenetur facilis pariatur quia hic. Nesciunt aut eius. Nostrum doloribus fuga velit.
Saepe expedita reiciendis laudantium reiciendis dicta. Beatae sunt modi laborum.",958.48
1634,1634,4,Projeto Concluído,Ex Atque Sistema,"Officia incidunt placeat nisi doloribus dignissimos est. Officiis atque fugit. Consequatur aperiam magni.
Ipsa sint cupiditate nostrum ad.",326.22
1635,1635,9,Projeto em Execução,Cumque Vitae Solução,A praesentium ut. Tempora molestiae veritatis vitae. Qui labore sequi similique harum officia quia.,501.02
1636,1636,7,Projeto Concluído,Inventore Tempora Sistema,"Quasi odio alias nostrum incidunt.
Ut culpa quo ducimus.
Consequatur consectetur illo iure accusantium quos. Expedita sed occaecati sunt possimus fuga.
Velit illum incidunt optio odio.",940.99
1637,1637,1,Projeto em Execução,Deleniti Iusto Sistema,"Cupiditate vel vitae sapiente repellat nobis quaerat sunt. At sunt distinctio commodi enim vitae.
Odio porro a doloremque. Amet pariatur corrupti quis accusamus autem nisi tenetur.",163.89
1638,1638,7,Aberto a Propostas,Fugit Eligendi Solução,"Odit officia debitis. Eligendi occaecati sed eligendi quidem. Dolores quaerat mollitia quod. Magni sapiente veniam earum.
Saepe modi tempore facilis exercitationem dolore. Itaque nobis id aut.",748.50
1639,1639,7,Projeto Concluído,Nesciunt Unde Plataforma,Doloremque provident amet quia repellat. Libero sit saepe aliquid explicabo repellat unde. Sequi iste expedita fuga aliquid corrupti adipisci.,944.00
1640,1640,8,Aberto a Propostas,Eum Ad Solução,"Repellat earum possimus nulla ut. Quos atque ducimus eum veniam voluptates.
Pariatur maxime aperiam facilis. Iure eius aut aperiam enim. Officiis similique eius rem asperiores ullam.",165.75
1641,1641,8,Projeto Cancelado,Voluptates Reprehenderit Sistema,Consectetur nemo sed alias nobis illum. Quos laborum veniam. Suscipit quod cupiditate repellendus ullam sapiente. Fugit sequi quibusdam perspiciatis minima veritatis.,921.11
1642,1642,7,Projeto Concluído,Eveniet Quo Sistema,Cum atque dignissimos exercitationem sequi. Adipisci reprehenderit praesentium illo ipsam quam. Aperiam laborum nobis dicta voluptatibus.,341.39
1643,1643,1,Projeto Concluído,Deserunt Odio Plataforma,"Sit eligendi unde nostrum labore maiores molestias.
Praesentium itaque unde voluptates aliquid porro.
Aperiam aut a repellendus facere dolor aspernatur.
Tenetur consequuntur fugiat quia fugiat ex.",989.65
1644,1644,2,Projeto em Execução,Sequi Nostrum Solução,Nemo officiis quae eveniet exercitationem. Hic asperiores corporis perferendis sapiente quas.,530.82
1645,1645,9,Projeto Concluído,Sint Doloribus Sistema,Tempore repudiandae corrupti repellendus enim. Exercitationem debitis quos quisquam occaecati.,757.99
1646,1646,8,Projeto Concluído,Facere Accusamus Sistema,Consectetur sed consequuntur ipsam inventore animi molestias. Voluptatem minus dicta commodi soluta corrupti.,14.17
1647,1647,3,Aberto a Propostas,Quas Veritatis Solução,Libero similique ab aliquam officia. Commodi deleniti dicta minus reiciendis. Cumque quis pariatur voluptates odio expedita.,486.21
1648,1648,7,Projeto Concluído,Alias Placeat Solução,Porro nihil ipsa natus doloremque quas. Quibusdam quod aliquid quis itaque odio accusamus facere.,701.62
1649,1649,9,Projeto Concluído,Explicabo Cupiditate Solução,"Iste possimus vitae perferendis rem nisi maiores. Ullam ipsum reprehenderit vitae.
Consequatur quo vel. Praesentium voluptates vitae ipsum fugit.",782.69
1650,1650,4,Projeto em Execução,Nam Maxime Plataforma,"Ad ipsam sit nihil eveniet explicabo soluta. Enim facere beatae quidem.
Neque maxime facilis. Nisi at minima consectetur ducimus perspiciatis.
Aut quo at.",343.73
1651,1651,10,Projeto em Execução,Magnam Voluptatum Solução,Corporis ipsa sed vero necessitatibus iure. Quis modi nihil accusamus omnis dolorum.,730.32
1652,1652,2,Projeto Concluído,Quas Et Sistema,Dolorum illum incidunt harum dignissimos. Id iste deserunt nam inventore veniam voluptates. Unde eum laboriosam eum quidem.,456.63
1653,1653,3,Projeto em Execução,Quo Aut Solução,"Fugit exercitationem accusantium corrupti ex. Cumque harum veniam.
Laboriosam exercitationem amet recusandae blanditiis sint vero.",705.05
1654,1654,10,Projeto Concluído,Facilis Unde Plataforma,Perspiciatis voluptatibus quis dolores qui molestiae. Praesentium amet dolor blanditiis.,571.89
1655,1655,3,Projeto em Execução,Deserunt Expedita Plataforma,Recusandae et veritatis totam asperiores nulla id. Soluta nobis dolorum soluta veniam. Magni ab ad iusto consequatur consequatur.,736.00
1656,1656,5,Projeto Concluído,Ad Eligendi Projeto,Placeat voluptas assumenda consectetur eveniet voluptatibus. Voluptatem recusandae porro. Expedita voluptatem suscipit.,944.11
1657,1657,8,Projeto em Execução,Neque Provident Sistema,Aut accusantium non iure. Dignissimos alias delectus ea. Accusantium accusantium ea aliquam fugit voluptates nihil.,986.94
1658,1658,5,Aberto a Propostas,Voluptatum Voluptates Sistema,"Nostrum aliquid quam occaecati perspiciatis dolorum earum esse. Hic tempora ipsum explicabo possimus ea at.
Placeat quasi officia debitis veniam. Quae placeat minus dolore corporis magni possimus ea.",906.44
1659,1659,1,Projeto Concluído,Dolorem Facere Solução,Quo itaque suscipit officia odio eligendi. Optio consequatur suscipit magnam. Veritatis adipisci cupiditate cupiditate.,478.50
1660,1660,6,Projeto Concluído,Rerum Quod Projeto,Alias quos ipsum cumque nulla sed velit. Quisquam laborum blanditiis natus quasi nihil explicabo. Soluta atque voluptate atque dolorem.,593.76
1661,1661,3,Projeto em Execução,Debitis Voluptates Plataforma,Porro consequatur odit molestias repellat. Adipisci vitae reprehenderit dicta a quaerat earum distinctio. Distinctio eligendi magni assumenda tempora.,758.39
1662,1662,5,Projeto Concluído,Fugiat Esse Plataforma,"Illum molestias id dolores. Atque rem fugiat officiis aperiam facere doloribus nam.
Ea molestiae aut dolorum tenetur eligendi. Amet placeat aspernatur ab illum harum nemo quibusdam.",742.83
1663,1663,2,Projeto Concluído,Soluta Saepe Sistema,Quia facere inventore quibusdam maxime omnis magni. Officiis in recusandae error assumenda. Explicabo eveniet expedita quidem quia aperiam earum.,616.77
1664,1664,9,Projeto Concluído,Voluptate Quasi Solução,"Harum blanditiis veritatis explicabo necessitatibus. Exercitationem praesentium cupiditate quidem enim.
Nisi non quasi et possimus vitae sequi. Cupiditate hic ipsa suscipit autem.",802.05
1665,1665,3,Aberto a Propostas,Soluta Ad Plataforma,"Tempore rerum voluptatum quibusdam dolore sed deleniti.
Ad numquam nihil. Unde ipsum explicabo maiores cum voluptatum praesentium eligendi. Iste non odit esse repudiandae.",964.02
1666,1666,4,Projeto em Execução,Voluptatibus Repellendus Sistema,Fugit esse optio ex quaerat. Eaque iure alias quisquam vel ex delectus.,285.01
1667,1667,10,Aberto a Propostas,Culpa Iusto Sistema,"Perferendis numquam consequatur. Fugiat quo sunt. In officiis deserunt beatae. Cum quo omnis minima voluptatibus nihil est perspiciatis.
Optio nulla illum dicta.",158.50
1668,1668,8,Projeto em Execução,Praesentium Deleniti Sistema,Voluptatibus dolores sed asperiores natus a. Et iusto aspernatur velit provident minus vero. Facere ullam ut. Aliquam nemo veritatis quis repudiandae minima id.,141.00
1669,1669,8,Projeto Cancelado,Quae Doloribus Solução,Libero repudiandae magni corporis sed temporibus pariatur.,457.34
1670,1670,2,Aberto a Propostas,Cumque Eum Solução,"Voluptatibus excepturi aliquid suscipit voluptates. Enim delectus mollitia enim.
Dolores molestias in numquam. Ducimus maxime inventore placeat repellat porro. Odit nemo modi consectetur eum.",757.72
1671,1671,9,Projeto Concluído,Nihil Dolore Plataforma,Odit beatae excepturi architecto quisquam ipsa nobis. Dolorum eaque quis laboriosam occaecati necessitatibus.,681.05
1672,1672,5,Aberto a Propostas,Laboriosam Rerum Sistema,Beatae cum sit vitae occaecati atque. Quae totam corrupti harum repellendus laudantium. Quam a magni architecto mollitia.,925.69
1673,1673,4,Aberto a Propostas,Repellat Eius Plataforma,Enim sunt expedita nulla. Dignissimos dolorum dolor error ut. Adipisci possimus maiores illum.,535.86
1674,1674,4,Projeto em Execução,Asperiores Minima Solução,Accusamus pariatur numquam corporis. Fugiat dignissimos eum modi at nam. Nemo sequi rem unde minus fugiat occaecati cupiditate.,360.77
1675,1675,6,Aberto a Propostas,Iure Tempore Projeto,Ipsum saepe nobis officiis distinctio est. Fuga tempore nostrum temporibus. Laudantium doloremque molestias iste iure porro.,801.50
1676,1676,6,Aberto a Propostas,Accusantium Nesciunt Sistema,"Aperiam harum autem provident aperiam nihil velit est. Corrupti numquam porro quod neque unde voluptates.
Voluptatibus dolores eaque nesciunt excepturi molestiae at. Suscipit ipsa iure impedit totam.",590.23
1677,1677,5,Projeto Concluído,Fugit Temporibus Solução,Quos magni itaque sit. Ex corrupti possimus accusantium nemo culpa aut. Ut delectus culpa reiciendis sint cupiditate.,480.59
1678,1678,3,Aberto a Propostas,Possimus Aperiam Plataforma,Architecto magnam exercitationem voluptatibus nisi eum quod. Quam dolore dolores rerum excepturi dolore dolorum.,430.65
1679,1679,10,Aberto a Propostas,Cupiditate Voluptate Plataforma,"Suscipit expedita omnis odit consequuntur. Accusantium adipisci at expedita.
Nobis rerum id ipsa aliquid. Cumque aspernatur fugiat eius in recusandae.",514.91
1680,1680,8,Aberto a Propostas,Voluptatum Id Solução,Ipsa a cupiditate eaque ipsam magnam maxime. Nihil rerum eius illum consectetur aperiam quo placeat.,224.58
1681,1681,2,Aberto a Propostas,Commodi Magni Plataforma,Soluta tenetur qui repudiandae temporibus quasi laudantium aut. Eius sequi facere eum. Numquam optio distinctio maxime deleniti autem minima.,682.20
1682,1682,8,Aberto a Propostas,Impedit Nisi Projeto,"Veritatis unde facilis blanditiis odio iusto fugit. Repellendus quisquam at.
Vel facilis at iure quasi non. Exercitationem necessitatibus veniam in iusto asperiores excepturi sit.",236.90
1683,1683,3,Projeto em Execução,Magnam Animi Plataforma,"Dolores asperiores nam ipsam exercitationem pariatur dolorum. Necessitatibus ullam ipsam distinctio.
Blanditiis rem maxime voluptatem illo.",321.80
1684,1684,10,Aberto a Propostas,Temporibus Soluta Projeto,Quidem quod porro aperiam. Quasi impedit deserunt et cupiditate aliquid veritatis. Ullam vitae aperiam corporis soluta architecto ex.,297.09
1685,1685,9,Aberto a Propostas,Repudiandae Perspiciatis Sistema,Quam officia delectus iusto doloribus nostrum quod. Neque sed facilis dolor excepturi in.,419.32
1686,1686,9,Aberto a Propostas,Perferendis Ratione Solução,Possimus repellat ipsa excepturi perspiciatis accusamus. Quidem tempore reprehenderit eos iusto aliquam voluptatum. Quia nulla cumque ratione beatae blanditiis at.,966.54
1687,1687,5,Aberto a Propostas,Voluptas Id Projeto,Dolor voluptas atque sint sequi. Est non laborum. Et sit ab aliquam provident at.,144.36
1688,1688,8,Projeto em Execução,Velit Assumenda Sistema,"Eius sequi magnam at nam deserunt non. Placeat quibusdam cum minima sint voluptatem quisquam.
Ipsam voluptate corporis. Quae hic similique esse.",727.09
1689,1689,3,Aberto a Propostas,Deserunt Repellendus Plataforma,Eligendi iure aliquam cum quam voluptatem porro. Laboriosam excepturi cupiditate provident. Culpa cum itaque eveniet iure.,607.65
1690,1690,3,Projeto Concluído,Perspiciatis Reprehenderit Plataforma,Velit dolorum eligendi quos. Consequuntur itaque incidunt libero iusto fugiat. Repudiandae ipsa tenetur molestiae eum voluptatibus.,821.40
1691,1691,2,Projeto Concluído,Tempore Sint Plataforma,"Cum voluptatem cum perferendis. Dolor harum recusandae distinctio deserunt qui eligendi inventore.
Possimus aliquid quam officiis. Labore vero ea harum.",354.97
1692,1692,8,Aberto a Propostas,Aperiam Labore Sistema,"Quibusdam pariatur nam sapiente provident atque facilis adipisci.
Dolorum tempore nulla explicabo repellendus animi quos. Fugiat possimus quasi.",122.74
1693,1693,8,Projeto Concluído,Libero Cupiditate Plataforma,"Iure magni minus laboriosam natus totam ipsum. Minima nemo sed hic.
Aperiam similique voluptate hic. Quaerat in dolore pariatur. Fugit quas velit sapiente.",59.34
1694,1694,6,Projeto Concluído,Laudantium Ab Plataforma,Vero a quis tenetur dolorem reiciendis. Ab repellendus atque deserunt. Dolorem aspernatur quas. Ipsa tenetur qui quo sit amet.,233.59
1695,1695,8,Aberto a Propostas,Commodi Corrupti Plataforma,"Pariatur dicta sequi amet qui. Qui molestiae totam laboriosam excepturi maiores.
Error recusandae consectetur ad. Eum ad quae suscipit.",879.35
1696,1696,5,Aberto a Propostas,Dolor Accusamus Plataforma,"Cupiditate rerum dolor odit tempore doloribus. Voluptas doloribus vel ratione quia.
Repellendus ex expedita assumenda impedit. Aliquid illo veniam laudantium vel possimus.",871.63
1697,1697,10,Aberto a Propostas,Possimus Nam Plataforma,Ullam natus veniam. Laborum a labore numquam blanditiis nemo.,730.23
1698,1698,5,Projeto Concluído,Maiores Blanditiis Solução,Ipsa tempore repellendus fugiat assumenda. Optio eum sapiente voluptates numquam alias optio explicabo. Quasi ex est corrupti delectus eum.,924.51
1699,1699,4,Projeto em Execução,Similique Nam Solução,A ullam mollitia beatae dolorem. Magnam pariatur veniam mollitia magnam. Necessitatibus tempora tempore blanditiis accusamus tempora. Aperiam quos ex error officia ea.,824.53
